is_canceled,hotel,arrival_date_month,lead_time,adr,market_segment,customer_type,deposit_type,total_of_special_requests,booking_changes,arrival_month_num,days_in_waiting_list,is_repeated_guest,required_car_parking_spaces,previous_cancellations
0,Resort Hotel,September,1,131.0,Online TA,Group,No Deposit,0,0,9,0,0,1,0
0,Resort Hotel,September,138,74.0,Online TA,Transient,No Deposit,2,0,9,0,0,0,0
0,Resort Hotel,October,57,48.3,Online TA,Transient,No Deposit,2,0,10,0,0,1,0
1,Resort Hotel,October,143,98.0,Online TA,Transient,No Deposit,0,0,10,0,0,0,0
0,Resort Hotel,October,155,36.0,Groups,Transient,No Deposit,1,0,10,0,0,1,0
0,Resort Hotel,November,146,56.16,Offline TA/TO,Transient,No Deposit,0,0,11,0,0,0,0
1,Resort Hotel,November,42,34.51,Online TA,Transient,No Deposit,0,0,11,0,0,0,0
0,Resort Hotel,December,100,31.64,Offline TA/TO,Transient,No Deposit,0,0,12,0,0,0,0
0,Resort Hotel,February,232,38.81,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
1,Resort Hotel,February,123,64.0,Groups,Transient-Party,No Deposit,0,0,2,0,0,0,0
1,Resort Hotel,March,76,51.87,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
1,Resort Hotel,April,52,120.0,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
1,Resort Hotel,April,68,49.0,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,May,236,48.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,191,46.98,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
1,Resort Hotel,May,139,65.7,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,Resort Hotel,May,314,52.58,Offline TA/TO,Contract,No Deposit,0,3,5,0,0,0,0
0,Resort Hotel,May,0,0.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,241,87.49,Offline TA/TO,Transient,No Deposit,0,2,5,0,0,0,0
1,Resort Hotel,June,18,109.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,July,17,180.25,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,August,167,254.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,September,239,145.0,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,245,101.4,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,36,194.0,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,336,68.0,Groups,Transient-Party,No Deposit,0,1,9,0,0,0,0
1,Resort Hotel,December,15,35.12,Online TA,Transient,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,December,315,54.0,Offline TA/TO,Transient,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,December,42,275.0,Direct,Transient-Party,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,January,82,37.0,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
1,Resort Hotel,May,226,76.03,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
1,Resort Hotel,June,223,170.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,336,88.2,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,June,311,151.14,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
1,Resort Hotel,July,53,120.0,Corporate,Transient,No Deposit,1,0,7,0,0,0,0
1,Resort Hotel,July,190,106.2,Online TA,Transient,No Deposit,0,1,7,0,0,0,0
1,Resort Hotel,August,11,210.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,13,241.0,Direct,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,172,200.0,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
1,Resort Hotel,August,152,141.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,January,7,27.0,Corporate,Transient,No Deposit,0,0,1,0,0,1,0
0,Resort Hotel,August,39,191.0,Direct,Transient,No Deposit,3,1,8,0,0,1,0
0,Resort Hotel,February,2,60.0,Direct,Transient,No Deposit,1,0,2,0,1,1,0
0,Resort Hotel,April,7,56.4,Direct,Transient,No Deposit,0,0,4,0,1,1,0
0,Resort Hotel,July,17,139.75,Online TA,Transient,No Deposit,1,0,7,0,0,1,0
0,Resort Hotel,August,13,208.43,Online TA,Transient,No Deposit,1,1,8,0,0,0,0
0,Resort Hotel,August,40,142.0,Direct,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,September,105,137.0,Direct,Transient,No Deposit,1,0,9,0,0,0,0
0,Resort Hotel,February,26,38.0,Corporate,Transient,No Deposit,0,0,2,0,1,0,0
0,Resort Hotel,October,1,83.0,Online TA,Transient,No Deposit,1,0,10,0,0,1,0
0,Resort Hotel,November,29,33.3,Offline TA/TO,Transient,No Deposit,1,0,11,0,0,0,0
0,Resort Hotel,January,1,43.0,Online TA,Transient,No Deposit,2,0,1,0,1,0,0
1,Resort Hotel,November,17,36.0,Offline TA/TO,Transient-Party,No Deposit,0,0,11,0,0,0,1
0,Resort Hotel,November,1,55.0,Offline TA/TO,Transient,No Deposit,0,0,11,0,0,0,0
0,Resort Hotel,May,0,70.0,Direct,Transient,No Deposit,0,0,5,0,1,0,0
0,Resort Hotel,November,40,38.13,Online TA,Transient,No Deposit,0,0,11,0,0,0,0
0,Resort Hotel,November,0,93.0,Direct,Transient,No Deposit,0,1,11,0,0,0,0
0,Resort Hotel,February,0,48.0,Direct,Transient,No Deposit,0,0,2,0,1,0,0
0,Resort Hotel,December,0,38.0,Corporate,Transient,No Deposit,1,0,12,0,0,1,0
0,Resort Hotel,December,0,38.0,Direct,Transient,No Deposit,0,1,12,0,0,0,0
0,Resort Hotel,December,1,79.0,Direct,Transient,No Deposit,1,0,12,0,0,1,0
0,Resort Hotel,January,0,48.0,Online TA,Transient,No Deposit,2,0,1,0,0,1,0
0,Resort Hotel,January,0,67.0,Direct,Transient,No Deposit,0,1,1,0,0,1,0
0,Resort Hotel,January,0,48.0,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,January,1,63.6,Direct,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,January,1,76.0,Direct,Transient,No Deposit,1,0,1,0,0,0,0
0,Resort Hotel,February,0,39.0,Corporate,Transient,No Deposit,0,0,2,0,1,0,0
0,Resort Hotel,February,1,27.5,Offline TA/TO,Transient,No Deposit,0,1,2,0,0,1,0
0,Resort Hotel,February,32,33.3,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,15,45.0,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,0,45.5,Online TA,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,March,0,40.0,Direct,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,March,15,68.0,Online TA,Transient-Party,No Deposit,0,1,3,0,0,0,0
0,Resort Hotel,March,3,55.56,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
0,Resort Hotel,March,0,54.0,Online TA,Transient-Party,No Deposit,0,0,3,0,0,1,0
0,Resort Hotel,April,22,75.75,Online TA,Transient-Party,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,April,83,84.0,Online TA,Transient,No Deposit,0,1,4,0,0,1,0
0,Resort Hotel,April,89,71.76,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,April,3,85.0,Direct,Transient-Party,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,April,113,43.4,Offline TA/TO,Transient,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,June,294,64.8,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
0,Resort Hotel,April,87,72.9,Offline TA/TO,Transient,No Deposit,1,0,4,0,0,0,0
0,Resort Hotel,May,468,67.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,71,78.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,133,58.2,Online TA,Transient,No Deposit,1,1,5,0,0,1,0
0,Resort Hotel,May,118,37.4,Offline TA/TO,Contract,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,June,2,65.0,Corporate,Transient,No Deposit,0,0,6,0,0,0,0
0,Resort Hotel,June,197,114.9,Offline TA/TO,Transient,No Deposit,0,1,6,0,0,0,0
0,Resort Hotel,June,136,79.2,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
0,Resort Hotel,June,43,58.0,Corporate,Transient,No Deposit,0,0,6,0,0,0,0
0,Resort Hotel,July,0,141.0,Direct,Transient,No Deposit,0,0,7,0,0,1,0
0,Resort Hotel,July,132,144.0,Online TA,Transient-Party,No Deposit,0,1,7,0,0,0,0
0,Resort Hotel,July,10,209.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,July,122,205.0,Direct,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,July,2,281.0,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
0,Resort Hotel,August,1,230.0,Direct,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,August,5,210.6,Direct,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,August,8,286.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,August,110,199.29,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,August,93,216.33,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,August,259,142.68,Offline TA/TO,Transient,No Deposit,2,4,8,0,0,0,0
0,Resort Hotel,August,18,212.53,Online TA,Transient,No Deposit,0,1,8,0,0,1,0
0,Resort Hotel,September,16,189.1,Direct,Transient-Party,No Deposit,2,1,9,0,0,0,0
0,Resort Hotel,September,238,72.9,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,14,182.5,Direct,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,October,0,150.0,Direct,Transient,No Deposit,1,0,10,0,0,1,0
0,Resort Hotel,October,7,81.0,Groups,Transient-Party,No Deposit,0,1,10,0,0,0,0
0,Resort Hotel,January,0,44.0,Direct,Transient,No Deposit,1,0,1,0,1,0,0
0,Resort Hotel,October,173,58.71,Online TA,Transient-Party,No Deposit,1,0,10,0,0,0,0
0,Resort Hotel,July,25,158.77,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
0,Resort Hotel,July,31,145.0,Direct,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,August,127,97.74,Offline TA/TO,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,September,27,153.0,Direct,Transient,No Deposit,2,0,9,0,0,0,0
1,Resort Hotel,September,74,113.0,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,70,58.57,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,October,77,56.0,Direct,Contract,No Deposit,2,0,10,0,0,1,0
1,Resort Hotel,October,118,45.55,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,Resort Hotel,October,62,44.8,Offline TA/TO,Contract,No Deposit,0,0,10,0,0,0,0
0,Resort Hotel,October,0,48.0,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,Resort Hotel,November,32,36.0,Corporate,Transient,No Deposit,0,3,11,0,0,0,0
0,Resort Hotel,December,31,61.2,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
0,Resort Hotel,December,39,63.72,Offline TA/TO,Transient,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,January,1,96.0,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
1,Resort Hotel,January,48,55.0,Offline TA/TO,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,February,143,41.4,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
1,Resort Hotel,February,9,93.0,Online TA,Transient,No Deposit,0,1,2,0,0,0,0
1,Resort Hotel,March,20,36.0,Direct,Transient,No Deposit,0,0,3,0,0,0,0
1,Resort Hotel,March,45,96.0,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
1,Resort Hotel,April,157,44.1,Online TA,Transient,No Deposit,2,0,4,0,0,0,0
0,Resort Hotel,May,199,54.5,Groups,Transient-Party,No Deposit,1,1,5,0,0,0,0
1,Resort Hotel,June,78,116.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,50,129.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,304,121.5,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,June,235,136.0,Online TA,Transient,No Deposit,2,1,6,0,0,0,0
0,Resort Hotel,June,232,76.5,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
0,Resort Hotel,July,317,72.9,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
1,Resort Hotel,July,284,115.93,Online TA,Transient,No Deposit,2,0,7,0,0,0,0
1,Resort Hotel,July,142,126.0,Offline TA/TO,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,July,42,209.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,August,180,165.0,Offline TA/TO,Transient-Party,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,139,211.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,162,189.0,Direct,Transient,No Deposit,1,1,8,0,0,0,0
1,Resort Hotel,August,166,188.14,Direct,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,173,172.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,September,315,64.8,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,315,86.4,Offline TA/TO,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,10,191.0,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
0,Resort Hotel,September,334,69.43,Groups,Transient-Party,No Deposit,0,2,9,0,0,0,0
1,Resort Hotel,September,0,8.0,Direct,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,September,137,104.0,Online TA,Transient,No Deposit,0,0,9,0,0,0,0
1,Resort Hotel,October,18,81.0,Groups,Transient-Party,No Deposit,0,1,10,0,0,0,0
0,Resort Hotel,October,364,60.0,Groups,Transient-Party,No Deposit,0,2,10,0,0,0,0
1,Resort Hotel,October,141,78.0,Online TA,Transient,No Deposit,0,0,10,0,0,0,0
1,Resort Hotel,October,117,66.02,Online TA,Transient-Party,No Deposit,0,4,10,0,0,0,0
1,Resort Hotel,November,58,37.8,Online TA,Transient,No Deposit,1,0,11,0,0,0,0
1,Resort Hotel,November,100,37.8,Online TA,Transient,No Deposit,3,1,11,0,0,0,0
1,Resort Hotel,November,44,37.8,Online TA,Transient,No Deposit,0,0,11,0,0,0,0
1,Resort Hotel,December,102,30.6,Offline TA/TO,Transient,No Deposit,0,0,12,0,0,0,0
1,Resort Hotel,February,169,37.8,Online TA,Transient,No Deposit,3,0,2,0,0,0,0
1,Resort Hotel,March,312,30.0,Groups,Transient-Party,No Deposit,0,0,3,0,0,0,0
1,Resort Hotel,March,39,105.0,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
1,Resort Hotel,April,201,54.0,Online TA,Transient,No Deposit,0,1,4,0,0,0,0
1,Resort Hotel,April,43,100.0,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
1,Resort Hotel,May,227,81.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
1,Resort Hotel,May,116,67.41,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
1,Resort Hotel,May,128,115.0,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
1,Resort Hotel,June,39,160.0,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
1,Resort Hotel,July,188,203.71,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,July,358,266.6,Online TA,Transient,No Deposit,0,2,7,0,0,0,0
1,Resort Hotel,August,81,244.72,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,153,240.0,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,141,252.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,March,5,35.0,Corporate,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,February,0,30.0,Corporate,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,May,4,110.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
1,Resort Hotel,September,203,61.65,Offline TA/TO,Transient,No Deposit,1,0,9,0,0,0,1
0,Resort Hotel,March,1,65.0,Online TA,Transient,No Deposit,2,0,3,0,1,0,0
0,Resort Hotel,April,8,48.5,Corporate,Transient,No Deposit,0,0,4,0,1,1,0
0,Resort Hotel,July,177,112.63,Offline TA/TO,Contract,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,July,311,160.98,Offline TA/TO,Transient,No Deposit,1,0,7,0,0,0,0
0,Resort Hotel,August,33,191.0,Groups,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,August,66,149.2,Offline TA/TO,Transient,No Deposit,1,2,8,0,0,0,0
0,Resort Hotel,August,83,150.6,Direct,Transient-Party,No Deposit,1,3,8,0,0,0,0
0,Resort Hotel,August,27,256.5,Direct,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,September,242,154.0,Online TA,Transient-Party,No Deposit,2,0,9,0,0,0,0
0,Resort Hotel,September,167,68.0,Offline TA/TO,Contract,No Deposit,3,0,9,0,0,0,0
0,Resort Hotel,October,67,52.4,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
0,Resort Hotel,October,84,83.62,Online TA,Transient,No Deposit,2,0,10,0,0,0,0
0,Resort Hotel,October,59,56.0,Groups,Transient,No Deposit,1,0,10,0,0,0,0
0,Resort Hotel,May,1,45.0,Corporate,Transient,No Deposit,0,0,5,0,1,0,0
0,Resort Hotel,July,1,143.0,Direct,Transient,No Deposit,1,0,7,0,1,0,0
0,Resort Hotel,November,3,61.0,Corporate,Transient,No Deposit,0,0,11,0,0,0,0
0,Resort Hotel,July,0,127.0,Direct,Transient,No Deposit,2,0,7,0,1,1,0
0,Resort Hotel,February,25,85.0,Direct,Transient,No Deposit,1,0,2,0,1,1,0
0,Resort Hotel,November,37,34.63,Offline TA/TO,Transient,No Deposit,1,0,11,0,0,1,0
0,Resort Hotel,December,2,48.0,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
0,Resort Hotel,December,39,27.53,Offline TA/TO,Transient,No Deposit,0,0,12,0,0,0,0
0,Resort Hotel,December,139,44.16,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
0,Resort Hotel,December,1,65.0,Online TA,Transient,No Deposit,1,1,12,0,0,0,0
0,Resort Hotel,December,6,106.0,Direct,Transient,No Deposit,0,0,12,0,0,0,0
0,Resort Hotel,January,1,25.0,Offline TA/TO,Transient,No Deposit,0,1,1,0,0,0,0
0,Resort Hotel,January,0,43.0,Direct,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,January,1,49.0,Online TA,Transient,No Deposit,0,0,1,0,0,0,0
0,Resort Hotel,January,11,38.96,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
0,Resort Hotel,January,14,59.4,Online TA,Transient,No Deposit,1,0,1,0,0,0,0
0,Resort Hotel,February,11,32.0,Corporate,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,February,6,34.4,Offline TA/TO,Transient,No Deposit,0,0,2,0,0,0,0
0,Resort Hotel,December,0,43.0,Online TA,Transient,No Deposit,0,0,12,0,1,1,0
0,Resort Hotel,April,0,42.0,Corporate,Transient-Party,No Deposit,0,2,4,0,1,0,0
0,Resort Hotel,May,6,75.0,Corporate,Transient-Party,No Deposit,0,0,5,0,1,0,0
0,Resort Hotel,March,20,102.0,Online TA,Transient,No Deposit,2,1,3,0,0,0,0
0,Resort Hotel,March,15,30.0,Corporate,Transient,No Deposit,0,3,3,0,0,0,0
0,Resort Hotel,March,57,58.0,Offline TA/TO,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,March,168,60.0,Groups,Transient,No Deposit,0,2,3,0,0,0,0
0,Resort Hotel,April,20,89.0,Direct,Transient,No Deposit,0,1,4,0,0,0,0
0,Resort Hotel,May,0,91.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,65,77.5,Offline TA/TO,Transient,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,128,52.59,Online TA,Transient,No Deposit,1,0,5,0,0,0,0
0,Resort Hotel,June,157,64.9,Offline TA/TO,Contract,No Deposit,1,1,6,0,0,0,0
0,Resort Hotel,July,8,219.0,Online TA,Transient-Party,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,July,50,276.6,Direct,Transient,No Deposit,1,1,7,0,0,0,0
0,Resort Hotel,July,125,106.55,Offline TA/TO,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,July,152,185.25,Offline TA/TO,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,August,180,159.5,Offline TA/TO,Transient-Party,No Deposit,0,1,8,0,0,0,0
0,Resort Hotel,August,76,209.83,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
0,Resort Hotel,August,22,125.0,Offline TA/TO,Transient,No Deposit,0,0,8,0,0,0,0
0,Resort Hotel,August,38,168.63,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
0,Resort Hotel,September,59,86.0,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,Resort Hotel,October,163,119.1,Direct,Transient,No Deposit,0,1,10,0,0,0,0
0,Resort Hotel,October,386,50.33,Groups,Transient-Party,No Deposit,0,1,10,0,0,0,0
0,Resort Hotel,July,70,137.0,Direct,Transient,No Deposit,1,0,7,0,0,0,0
1,Resort Hotel,July,36,126.67,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
0,Resort Hotel,August,35,174.71,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,72,148.3,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,September,71,137.67,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,Resort Hotel,September,56,79.5,Offline TA/TO,Contract,No Deposit,1,0,9,0,0,0,0
1,Resort Hotel,September,75,73.35,Online TA,Transient,No Deposit,1,0,9,0,0,0,0
0,Resort Hotel,October,128,62.47,Offline TA/TO,Transient,No Deposit,0,2,10,0,0,0,0
1,Resort Hotel,November,62,73.0,Offline TA/TO,Transient-Party,No Deposit,0,0,11,0,0,0,0
1,Resort Hotel,December,216,44.77,Online TA,Transient,No Deposit,1,0,12,0,0,0,0
1,Resort Hotel,December,49,39.0,Online TA,Transient,No Deposit,2,0,12,0,0,0,0
1,Resort Hotel,March,18,48.0,Online TA,Transient,No Deposit,0,0,3,0,0,0,0
0,Resort Hotel,March,136,0.0,Offline TA/TO,Transient-Party,No Deposit,0,1,3,0,0,0,0
1,Resort Hotel,April,7,23.0,Corporate,Transient,No Deposit,0,0,4,0,0,0,0
1,Resort Hotel,April,31,108.67,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
0,Resort Hotel,May,188,74.76,Offline TA/TO,Transient,No Deposit,1,0,5,0,0,0,0
0,Resort Hotel,May,236,50.0,Groups,Transient-Party,No Deposit,0,0,5,0,0,1,0
1,Resort Hotel,May,38,152.0,Online TA,Transient,No Deposit,0,0,5,0,0,0,0
0,Resort Hotel,May,204,57.28,Online TA,Transient,No Deposit,2,0,5,0,0,0,0
1,Resort Hotel,June,179,78.0,Offline TA/TO,Transient-Party,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,330,48.88,Offline TA/TO,Contract,No Deposit,0,0,6,0,0,0,0
0,Resort Hotel,June,232,90.0,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
0,Resort Hotel,June,274,85.3,Offline TA/TO,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,July,142,121.33,Online TA,Transient,No Deposit,1,0,7,0,0,0,0
1,Resort Hotel,July,146,242.0,Online TA,Transient,No Deposit,0,0,7,0,0,0,0
1,Resort Hotel,August,274,126.0,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,August,0,179.0,Direct,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,140,204.5,Online TA,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,23,181.8,Online TA,Transient,No Deposit,1,0,8,0,0,0,0
1,Resort Hotel,September,148,189.5,Online TA,Transient,No Deposit,0,1,9,0,0,0,0
1,Resort Hotel,October,12,60.0,Online TA,Transient,No Deposit,0,0,10,0,0,0,0
1,Resort Hotel,October,23,60.0,Online TA,Transient,No Deposit,1,0,10,0,0,0,0
1,Resort Hotel,November,8,54.0,Online TA,Transient,No Deposit,0,0,11,0,0,0,0
1,Resort Hotel,January,18,35.0,Corporate,Transient,No Deposit,0,1,1,0,0,0,0
1,Resort Hotel,February,29,49.5,Direct,Transient,No Deposit,0,0,2,0,0,0,0
1,Resort Hotel,February,27,48.0,Online TA,Transient,No Deposit,2,0,2,0,0,0,0
1,Resort Hotel,February,137,82.8,Online TA,Transient,No Deposit,1,0,2,0,0,0,0
1,Resort Hotel,February,232,55.8,Online TA,Transient,No Deposit,2,0,2,0,0,0,0
1,Resort Hotel,March,18,60.0,Online TA,Transient,No Deposit,1,0,3,0,0,0,0
1,Resort Hotel,March,12,34.0,Groups,Transient-Party,No Deposit,0,0,3,0,0,0,0
1,Resort Hotel,April,351,82.0,Groups,Transient-Party,No Deposit,0,0,4,0,0,0,0
1,Resort Hotel,April,52,150.0,Online TA,Transient,No Deposit,0,0,4,0,0,0,0
1,Resort Hotel,April,230,111.83,Online TA,Transient-Party,No Deposit,2,1,4,0,0,0,0
1,Resort Hotel,April,76,78.75,Online TA,Transient,No Deposit,1,0,4,0,0,0,0
1,Resort Hotel,May,302,109.8,Online TA,Transient,No Deposit,1,2,5,0,0,0,0
1,Resort Hotel,June,1,105.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,43,203.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,June,29,136.0,Online TA,Transient,No Deposit,1,0,6,0,0,0,0
1,Resort Hotel,June,70,170.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,50,162.0,Offline TA/TO,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,155,180.0,Online TA,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,217,170.0,Online TA,Transient,No Deposit,2,0,6,0,0,0,0
1,Resort Hotel,June,47,76.0,Corporate,Transient,No Deposit,0,0,6,0,0,0,0
1,Resort Hotel,June,0,93.0,Direct,Transient,No Deposit,2,0,6,0,0,0,0
1,Resort Hotel,July,239,244.0,Online TA,Transient,No Deposit,1,2,7,0,0,0,0
1,Resort Hotel,August,15,229.0,Online TA,Transient,Refundable,1,0,8,0,0,0,0
1,Resort Hotel,August,210,199.0,Online TA,Transient,No Deposit,1,2,8,0,0,0,0
1,Resort Hotel,August,0,200.0,Direct,Transient,No Deposit,0,0,8,0,0,0,0
1,Resort Hotel,August,144,249.0,Online TA,Transient,No Deposit,2,0,8,0,0,0,0
1,Resort Hotel,August,129,205.6,Offline TA/TO,Transient-Party,No Deposit,0,0,8,0,0,0,0
